movie_id,title,year,imdb_score,director
120889,What Dreams May Come ,1998.0,7.0,Vincent Ward
185431,Little Nicky ,2000.0,5.3,Steven Brill
355295,The Brothers Grimm ,2005.0,5.9,Terry Gilliam
116996,Mars Attacks! ,1996.0,6.3,Tim Burton
4291590,Evolution ,2015.0,6.4,Lucile Hadzihalilovic
119051,The Edge ,1997.0,6.9,Lee Tamahori
986263,Surrogates ,2009.0,6.3,Jonathan Mostow
146309,Thirteen Days ,2000.0,7.3,Roger Donaldson
116040,Daylight ,1996.0,5.8,Rob Cohen
1762399,Walking with Dinosaurs 3D ,2013.0,5.2,Barry Cook
185183,Battlefield Earth ,2000.0,2.4,Roger Christian
318155,Looney Tunes: Back in Action ,2003.0,5.7,Joe Dante
875034,Nine ,2009.0,5.8,Rob Marshall
300556,Timeline ,2003.0,5.6,Richard Donner
119925,The Postman ,1997.0,6.0,Kevin Costner
120595,Babe: Pig in the City ,1998.0,5.8,George Miller
1618442,The Last Witch Hunter ,2015.0,6.0,Breck Eisner
199753,Red Planet ,2000.0,5.7,Antony Hoffman
344854,Arthur and the Invisibles ,2006.0,6.0,Luc Besson
765128,Oceans ,2009.0,7.8,Jacques Perrin
318081,A Sound of Thunder ,2005.0,4.2,Peter Hyams
1921064,Pompeii ,2014.0,5.6,Paul W.S. Anderson
4057916,Top Cat Begins ,2015.0,4.4,Andrés Couturier
268978,A Beautiful Mind ,2001.0,8.2,Ron Howard
110357,The Lion King ,1994.0,8.5,Roger Allers
1397514,Journey 2: The Mysterious Island ,2012.0,5.8,Brad Peyton
1985966,Cloudy with a Chance of Meatballs 2 ,2013.0,6.5,Cody Cameron
289765,Red Dragon ,2002.0,7.2,Brett Ratner
317648,Hidalgo ,2004.0,6.7,Joe Johnston
810913,Jack and Jill ,2011.0,3.4,Dennis Dugan
322259,2 Fast 2 Furious ,2003.0,5.9,John Singleton
1754656,The Little Prince ,2015.0,7.8,Mark Osborne
427392,The Invasion ,2007.0,5.9,Oliver Hirschbiegel
131704,The Adventures of Rocky & Bullwinkle ,2000.0,4.1,Des McAnuff
2709768,The Secret Life of Pets ,2016.0,6.8,Yarrow Cheney
311429,The League of Extraordinary Gentlemen ,2003.0,5.8,Stephen Norrington
1690953,Despicable Me 2 ,2013.0,7.5,Pierre Coffin
116629,Independence Day ,1996.0,6.9,Roland Emmerich
119567,The Lost World: Jurassic Park ,1997.0,6.5,Steven Spielberg
351283,Madagascar ,2005.0,6.9,Eric Darnell
206634,Children of Men ,2006.0,7.9,Alfonso Cuarón
120903,X-Men ,2000.0,7.4,Bryan Singer
493464,Wanted ,2008.0,6.7,Timur Bekmambetov
117500,The Rock ,1996.0,7.4,Michael Bay
438097,Ice Age: The Meltdown ,2006.0,6.9,Carlos Saldanha
343660,50 First Dates ,2004.0,6.8,Peter Segal
427327,Hairspray ,2007.0,6.7,Adam Shankman
204313,Exorcist: The Beginning ,2004.0,5.1,Renny Harlin
141369,Inspector Gadget ,1999.0,4.1,David Kellogg
1670345,Now You See Me ,2013.0,7.3,Louis Leterrier
1375670,Grown Ups ,2010.0,6.0,Dennis Dugan
362227,The Terminal ,2004.0,7.3,Steven Spielberg
3489184,Constantine             ,,7.5,
785006,Hotel for Dogs ,2009.0,5.4,Thor Freudenthal
190865,Vertical Limit ,2000.0,5.9,Martin Campbell
472062,Charlie Wilson's War ,2007.0,7.1,Mike Nichols
307453,Shark Tale ,2004.0,6.0,Bibo Bergeron
443489,Dreamgirls ,2006.0,6.5,Bill Condon
874936,Life             ,,8.3,
377471,Be Cool ,2005.0,5.7,F. Gary Gray
408306,Munich ,2005.0,7.6,Steven Spielberg
314353,Tears of the Sun ,2003.0,6.6,Antoine Fuqua
1103153,Killers ,2010.0,5.4,Robert Luketic
1638355,The Man from U.N.C.L.E. ,2015.0,7.3,Guy Ritchie
371246,Spanglish ,2004.0,6.5,James L. Brooks
385880,Monster House ,2006.0,6.6,Gil Kenan
219965,Bandits ,2001.0,6.6,Barry Levinson
113071,First Knight ,1995.0,5.9,Jerry Zucker
166485,Anna and the King ,1999.0,6.7,Andy Tennant
1253864,Immortals ,2011.0,6.1,Tarsem Singh
340163,Hostage ,2005.0,6.6,Florent-Emilio Siri
120913,Titan A.E. ,2000.0,6.6,Don Bluth
329717,Hollywood Homicide ,2003.0,5.3,Ron Shelton
120157,Soldier ,1998.0,6.0,Paul W.S. Anderson
806203,Carriers ,2009.0,6.0,David Pastor
166276,Monkeybone ,2001.0,4.7,Henry Selick
377062,Flight of the Phoenix ,2004.0,6.1,John Moore
217869,Unbreakable ,2000.0,7.2,M. Night Shyamalan
2293640,Minions ,2015.0,6.4,Kyle Balda
978764,Sucker Punch ,2011.0,6.1,Zack Snyder
120832,Snake Eyes ,1998.0,5.9,Brian De Palma
120184,Sphere ,1998.0,6.0,Barry Levinson
1985949,The Angry Birds Movie ,2016.0,6.3,Clay Kaytis
770752,Fool's Gold ,2008.0,5.6,Andy Tennant
1201167,Funny People ,2009.0,6.4,Judd Apatow
431197,The Kingdom ,2007.0,7.1,Peter Berg
415306,Talladega Nights: The Ballad of Ricky Bobby ,2006.0,6.6,Adam McKay
240462,Dr. Dolittle 2 ,2001.0,4.6,Steve Carr
112573,Braveheart ,1995.0,8.4,Mel Gibson
418763,Jarhead ,2005.0,7.1,Sam Mendes
462538,The Simpsons Movie ,2007.0,7.4,David Silverman
268995,The Majestic ,2001.0,6.9,Frank Darabont
132245,Driven ,2001.0,4.5,Renny Harlin
338512,Two Brothers ,2004.0,7.1,Jean-Jacques Annaud
368447,The Village ,2004.0,6.5,M. Night Shyamalan
118998,Doctor Dolittle ,1998.0,5.3,Betty Thomas
286106,Signs ,2002.0,6.7,M. Night Shyamalan
298148,Shrek 2 ,2004.0,7.2,Andrew Adamson
317219,Cars ,2006.0,7.2,John Lasseter
163187,Runaway Bride ,1999.0,5.5,Garry Marshall
295701,xXx ,2002.0,5.8,Rob Cohen
2279373,The SpongeBob Movie: Sponge Out of Water ,2015.0,6.0,Paul Tibbitt
117438,Ransom ,1996.0,6.6,Ron Howard
361748,Inglourious Basterds ,2009.0,8.3,Quentin Tarantino
102057,Hook ,1991.0,6.7,Steven Spielberg
1267297,Hercules ,2014.0,6.0,Brett Ratner
99423,Die Hard 2 ,1990.0,7.1,Renny Harlin
257076,S.W.A.T. ,2003.0,6.0,Clark Johnson
2647544,Sleepy Hollow             ,,7.5,
259711,Vanilla Sky ,2001.0,6.9,Cameron Crowe
452637,Lady in the Water ,2006.0,5.6,M. Night Shyamalan
370263,AVP: Alien vs. Predator ,2004.0,5.6,Paul W.S. Anderson
1231580,Alvin and the Chipmunks: The Squeakquel ,2009.0,4.5,Betty Thomas
277434,We Were Soldiers ,2002.0,7.1,Randall Wallace
2302755,Olympus Has Fallen ,2013.0,6.5,Antoine Fuqua
120844,Star Trek: Insurrection ,1998.0,6.4,Jonathan Frakes
1217613,Battle Los Angeles ,2011.0,5.8,Jonathan Liebesman
319061,Big Fish ,2003.0,8.0,Tim Burton
111742,Wolf ,1994.0,6.2,Mike Nichols
1568911,War Horse ,2011.0,7.2,Steven Spielberg
2177771,The Monuments Men ,2014.0,6.1,George Clooney
96754,The Abyss ,1989.0,7.6,James Cameron
1027718,Wall Street: Money Never Sleeps ,2010.0,6.3,Oliver Stone
829150,Dracula Untold ,2014.0,6.3,Gary Shore
133952,The Siege ,1998.0,6.3,Edward Zwick
486655,Stardust ,2007.0,7.7,Matthew Vaughn
120102,Seven Years in Tibet ,1997.0,7.0,Jean-Jacques Annaud
1578275,The Dilemma ,2011.0,5.3,Ron Howard
280486,Bad Company ,2002.0,5.6,Joel Schumacher
419706,Doom ,2005.0,5.2,Andrzej Bartkowiak
297181,I Spy ,2002.0,5.4,Betty Thomas
1496025,Underworld: Awakening ,2012.0,6.4,Måns Mårlind
1336608,Rock of Ages ,2012.0,5.9,Adam Shankman
251114,Hart's War ,2002.0,6.3,Gregory Hoblit
1448755,Killer Elite ,2011.0,6.5,Gary McKendry
246894,Rollerball ,2002.0,3.0,John McTiernan
308208,Ballistic: Ecks vs. Sever ,2002.0,3.6,Wych Kaosayananda
120696,Hard Rain ,1998.0,5.8,Mikael Salomon
181739,Osmosis Jones ,2001.0,6.2,Bobby Farrelly
884726,Legends of Oz: Dorothy's Return ,2013.0,5.6,Will Finn
2717822,Blackhat ,2015.0,5.4,Michael Mann
346156,Sky Captain and the World of Tomorrow ,2004.0,6.1,Kerry Conran
430912,Basic Instinct 2 ,2006.0,4.2,Michael Caton-Jones
1211956,Escape Plan ,2013.0,6.7,Mikael Håfström
1043726,The Legend of Hercules ,2014.0,4.2,Renny Harlin
164184,The Sum of All Fears ,2002.0,6.4,Phil Alden Robinson
1325004,The Twilight Saga: Eclipse ,2010.0,4.9,David Slade
227445,The Score ,2001.0,6.8,Frank Oz
1323594,Despicable Me ,2010.0,7.7,Pierre Coffin
113845,Money Train ,1995.0,5.6,Joseph Ruben
2637276,Ted 2 ,2015.0,6.4,Seth MacFarlane
1186830,Agora ,2009.0,7.2,Alejandro Amenábar
132347,Mystery Men ,1999.0,6.0,Kinka Usher
480687,Hall Pass ,2011.0,5.9,Bobby Farrelly
140352,The Insider ,1999.0,7.9,Michael Mann
2025690,The Finest Hours ,2016.0,6.8,Craig Gillespie
758774,Body of Lies ,2008.0,7.1,Ridley Scott
427152,Dinner for Schmucks ,2010.0,5.9,Jay Roach
1611224,Abraham Lincoln: Vampire Hunter ,2012.0,5.9,Timur Bekmambetov
137494,Entrapment ,1999.0,6.2,Jon Amiel
1828327,Last Man Standing             ,,7.4,
120902,The X Files ,1998.0,7.0,Rob Bowman
462396,The Last Legion ,2007.0,5.4,Doug Lefler
120815,Saving Private Ryan ,1998.0,8.6,Steven Spielberg
2369135,Need for Speed ,2014.0,6.5,Scott Waugh
207201,What Women Want ,2000.0,6.4,Nancy Meyers
268380,Ice Age ,2002.0,7.6,Chris Wedge
285531,Dreamcatcher ,2003.0,5.5,Lawrence Kasdan
443272,Lincoln ,2012.0,7.4,Steven Spielberg
133093,The Matrix ,1999.0,8.7,Lana Wachowski
112384,Apollo 13 ,1995.0,7.6,Ron Howard
100802,Total Recall ,1990.0,7.5,Paul Verhoeven
304669,The Santa Clause 2 ,2002.0,5.5,Michael Lembeck
1707386,Les Misérables ,2012.0,7.6,Tom Hooper
128853,You've Got Mail ,1998.0,6.5,Nora Ephron
838283,Step Brothers ,2008.0,6.9,Adam McKay
120746,The Mask of Zorro ,1998.0,6.7,Martin Campbell
1231583,Due Date ,2010.0,6.6,Todd Phillips
186566,Space Cowboys ,2000.0,6.4,Clint Eastwood
106582,Cliffhanger ,1993.0,6.4,Renny Harlin
115759,Broken Arrow ,1996.0,6.0,John Woo
219854,The Kid ,2000.0,6.1,Jon Turteltaub
469641,World Trade Center ,2006.0,6.0,Oliver Stone
304415,Mona Lisa Smile ,2003.0,6.4,Mike Newell
1645170,The Dictator ,2012.0,6.4,Larry Charles
120663,Eyes Wide Shut ,1999.0,7.3,Stanley Kubrick
1823664,Annie ,2014.0,5.2,Will Gluck
2381941,Focus ,2015.0,6.6,Glenn Ficarra
1596350,This Means War ,2012.0,6.3,McG
359013,Blade: Trinity ,2004.0,5.9,David S. Goyer
87985,Red Dawn ,1984.0,6.4,John Milius
119942,Primary Colors ,1998.0,6.7,Mike Nichols
1855325,Resident Evil: Retribution ,2012.0,5.4,Paul W.S. Anderson
452608,Death Race ,2008.0,6.4,Paul W.S. Anderson
116908,The Long Kiss Goodnight ,1996.0,6.7,Renny Harlin
228750,Proof of Life ,2000.0,6.2,Taylor Hackford
406375,Zathura: A Space Adventure ,2005.0,6.1,Jon Favreau
137523,Fight Club ,1999.0,8.8,David Fincher
758794,We Are Marshall ,2006.0,7.1,McG
3877200,The Missing             ,,8.1,
102070,Hudson Hawk ,1991.0,5.7,Michael Lehmann
219952,Lucky Numbers ,2000.0,5.0,Nora Ephron
1418377,"I, Frankenstein ",2014.0,5.1,Stuart Beattie
380599,Oliver Twist ,2005.0,6.9,Roman Polanski
357277,Elektra ,2005.0,4.8,Rob Bowman
458481,Sin City: A Dame to Kill For ,2014.0,6.5,Frank Miller
156934,Random Hearts ,1999.0,5.1,Sydney Pollack
2719848,Everest ,2015.0,7.1,Baltasar Kormákur
396171,Perfume: The Story of a Murderer ,2006.0,7.5,Tom Tykwer
295178,Austin Powers in Goldmember ,2002.0,6.2,Jay Roach
375568,Astro Boy ,2009.0,6.3,David Bowers
107290,Jurassic Park ,1993.0,8.1,Steven Spielberg
111756,Wyatt Earp ,1994.0,6.6,Lawrence Kasdan
109444,Clear and Present Danger ,1994.0,6.9,Phillip Noyce
3672840,Dragon Blade ,2015.0,6.1,Daniel Lee
430304,Littleman ,2006.0,4.3,Keenen Ivory Wayans
141926,U-571 ,2000.0,6.6,Jonathan Mostow
112346,The American President ,1995.0,6.8,Rob Reiner
811138,The Love Guru ,2008.0,3.8,Marco Schnabel
233142,3000 Miles to Graceland ,2001.0,5.9,Demian Lichtenstein
3460252,The Hateful Eight ,2015.0,7.9,Quentin Tarantino
445934,Blades of Glory ,2007.0,6.3,Josh Gordon
1411704,Hop ,2011.0,5.5,Tim Hill
416449,300 ,2006.0,7.7,Zack Snyder
290002,Meet the Fockers ,2004.0,6.3,Jay Roach
822832,Marley & Me ,2008.0,7.1,David Frankel
120689,The Green Mile ,1999.0,8.5,Frank Darabont
486946,Wild Hogs ,2007.0,5.9,Walt Becker
371606,Chicken Little ,2005.0,5.8,Mark Dindal
2267998,Gone Girl ,2014.0,8.1,David Fincher
258463,The Bourne Identity ,2002.0,7.9,Doug Liman
113189,GoldenEye ,1995.0,7.2,Martin Campbell
144214,The General's Daughter ,1999.0,6.3,Simon West
120382,The Truman Show ,1998.0,8.1,Peter Weir
120794,The Prince of Egypt ,1998.0,7.0,Brenda Chapman
317303,Daddy Day Care ,2003.0,5.5,Steve Carr
1272878,2 Guns ,2013.0,6.7,Baltasar Kormákur
239395,Cats & Dogs ,2001.0,5.2,Lawrence Guterman
317740,The Italian Job ,2003.0,7.0,F. Gary Gray
313737,Two Weeks Notice ,2002.0,6.1,Marc Lawrence
120587,Antz ,1998.0,6.6,Eric Darnell
1078940,Couples Retreat ,2009.0,5.5,Peter Billingsley
99371,Days of Thunder ,1990.0,5.9,Tony Scott
452598,Cheaper by the Dozen 2 ,2005.0,5.4,Adam Shankman
4046784,The Scorch Trials ,2015.0,6.4,Wes Ball
879870,Eat Pray Love ,2010.0,5.7,Ryan Murphy
218967,The Family Man ,2000.0,6.7,Brett Ratner
1245526,RED ,2010.0,7.1,Robert Schwentke
146838,Any Given Sunday ,1999.0,6.8,Oliver Stone
119314,The Horse Whisperer ,1998.0,6.5,Robert Redford
369339,Collateral ,2004.0,7.6,Michael Mann
277296,The Scorpion King ,2002.0,5.5,Chuck Russell
349710,Ladder 49 ,2004.0,6.5,Jay Russell
149261,Deep Blue Sea ,1999.0,5.8,Renny Harlin
1477715,This Is It ,2009.0,7.3,Kenny Ortega
1598778,Contagion ,2011.0,6.6,Steven Soderbergh
257568,Kangaroo Jack ,2003.0,4.4,David McNally
327597,Coraline ,2009.0,7.7,Henry Selick
949731,The Happening ,2008.0,5.0,M. Night Shyamalan
328107,Man on Fire ,2004.0,7.7,Tony Scott
393735,The Shaggy Dog ,2006.0,4.4,Brian Robbins
335438,Starsky & Hutch ,2004.0,6.1,Todd Phillips
116705,Jingle All the Way ,1996.0,5.4,Brian Levant
167190,Hellboy ,2004.0,6.8,Guillermo del Toro
120633,A Civil Action ,1998.0,6.5,Steven Zaillian
1623288,ParaNorman ,2012.0,7.0,Chris Butler
119395,The Jackal ,1997.0,6.3,Michael Caton-Jones
338337,Paycheck ,2003.0,6.3,John Woo
118055,Up Close & Personal ,1996.0,6.1,Jon Avnet
420238,The Tale of Despereaux ,2008.0,6.1,Sam Fell
790772,Rules of Engagement             ,,7.3,
290095,The Tuxedo ,2002.0,5.3,Kevin Donovan
114781,Under Siege 2: Dark Territory ,1995.0,5.4,Geoff Murphy
1205537,Jack Ryan: Shadow Recruit ,2014.0,6.2,Kenneth Branagh
2446980,Joy ,2015.0,6.6,David O. Russell
3300542,London Has Fallen ,2016.0,5.9,Babak Najafi
118583,Alien: Resurrection ,1997.0,6.3,Jean-Pierre Jeunet
822854,Shooter ,2007.0,7.2,Antoine Fuqua
787474,The Boxtrolls ,2014.0,6.8,Graham Annable
120791,Practical Magic ,1998.0,6.1,Griffin Dunne
1490017,The Lego Movie ,2014.0,7.8,Phil Lord
385307,Miss Congeniality 2: Armed and Fabulous ,2005.0,5.0,John Pasquin
253556,Reign of Fire ,2002.0,6.2,Rob Bowman
1321870,Gangster Squad ,2013.0,6.7,Ruben Fleischer
1045778,Year One ,2009.0,4.9,Harold Ramis
1057500,Invictus ,2009.0,7.4,Clint Eastwood
473705,State of Play ,2009.0,7.1,Kevin Macdonald
1135487,Duplicity ,2009.0,6.2,Tony Gilroy
120764,My Favorite Martian ,1999.0,4.9,Donald Petrie
443632,The Sentinel ,2006.0,6.1,Clark Johnson
762125,Planet 51 ,2009.0,6.1,Jorge Blanco
253754,Star Trek: Nemesis ,2002.0,6.4,Stuart Baird
138524,Intolerable Cruelty ,2003.0,6.3,Joel Coen
2083383,Trouble with the Curve ,2012.0,6.8,Robert Lorenz
1226273,Edge of Darkness ,2010.0,6.6,Martin Campbell
120004,The Relic ,1997.0,5.7,Peter Hyams
289848,Analyze That ,2002.0,5.9,Harold Ramis
1034331,Righteous Kill ,2008.0,6.0,Jon Avnet
821642,The Soloist ,2009.0,6.7,Joe Wright
146984,The Legend of Bagger Vance ,2000.0,6.7,Robert Redford
181875,Almost Famous ,2000.0,7.9,Cameron Crowe
455499,Garfield 2 ,2006.0,5.0,Tim Hill
329774,xXx: State of the Union ,2005.0,4.3,Lee Tamahori
822847,Priest ,2011.0,5.7,Scott Stewart
165982,Sinbad: Legend of the Seven Seas ,2003.0,6.7,Patrick Gilmore
119081,Event Horizon ,1997.0,6.7,Paul W.S. Anderson
848228,The Avengers ,2012.0,8.1,Joss Whedon
259288,Dragonfly ,2002.0,6.1,Tom Shadyac
387877,The Black Dahlia ,2006.0,5.6,Brian De Palma
454824,Flyboys ,2006.0,6.6,Tony Bill
272020,The Last Castle ,2001.0,6.9,Rod Lurie
134983,Supernova ,2000.0,4.8,Walter Hill
1837709,Winter's Tale ,2014.0,6.2,Akiva Goldsman
1538403,The Mortal Instruments: City of Bones ,2013.0,6.0,Harald Zwart
765476,Meet Dave ,2008.0,4.9,Brian Robbins
382628,Dark Water ,2005.0,5.6,Walter Salles
131369,Edtv ,1999.0,6.1,Ron Howard
494238,Inkheart ,2008.0,6.1,Iain Softley
831887,The Spirit ,2008.0,4.8,Frank Miller
3045616,Mortdecai ,2015.0,5.5,David Koepp
460780,In the Name of the King: A Dungeon Siege Tale ,2007.0,3.8,Uwe Boll
294357,Beyond Borders ,2003.0,6.5,Martin Campbell
4591310,Xi you ji zhi: Sun Wukong san da Baigu Jing ,2016.0,6.0,Pou-Soi Cheang
326905,The Great Raid ,2005.0,6.7,John Dahl
1431045,Deadpool ,2016.0,8.1,Tim Miller
120701,Holy Man ,1998.0,4.9,Stephen Herek
2179136,American Sniper ,2014.0,7.3,Clint Eastwood
115341,"Sabrina, the Teenage Witch             ",,6.6,
425123,Just Like Heaven ,2005.0,6.7,Mark Waters
158622,The Flintstones in Viva Rock Vegas ,2000.0,3.6,Brian Levant
95956,Rambo III ,1988.0,5.7,Peter MacDonald
379865,Leatherheads ,2008.0,6.0,George Clooney
2479478,The Ridiculous 6 ,2015.0,4.9,Frank Coraci
1314228,Did You Hear About the Morgans? ,2009.0,4.7,Marc Lawrence
2234155,The Internship ,2013.0,6.3,Shawn Levy
1220634,Resident Evil: Afterlife ,2010.0,5.9,Paul W.S. Anderson
485985,Red Tails ,2012.0,5.9,Anthony Hemingway
159206,Sex and the City             ,,7.0,
118971,The Devil's Advocate ,1997.0,7.5,Taylor Hackford
1232200,That's My Boy ,2012.0,5.6,Sean Anders
116136,DragonHeart ,1996.0,6.4,Rob Cohen
367479,After the Sunset ,2004.0,6.3,Brett Ratner
1071875,Ghost Rider: Spirit of Vengeance ,2011.0,4.3,Mark Neveldine
238112,Captain Corelli's Mandolin ,2001.0,5.9,John Madden
1986770,Anger Management             ,,6.7,
395699,The Pacifier ,2005.0,5.5,Adam Shankman
351977,Walking Tall ,2004.0,6.2,Kevin Bray
109830,Forrest Gump ,1994.0,8.8,Robert Zemeckis
952640,Alvin and the Chipmunks ,2007.0,5.2,Tim Hill
212338,Meet the Parents ,2000.0,7.0,Jay Roach
114148,Pocahontas ,1995.0,6.6,Mike Gabriel
78346,Superman ,1978.0,7.3,Richard Donner
117218,The Nutty Professor ,1996.0,5.6,Tom Shadyac
386588,Hitch ,2005.0,6.6,Andy Tennant
119190,George of the Jungle ,1997.0,5.4,Sam Weisman
328828,American Wedding ,2003.0,6.3,Jesse Dylan
1535109,Captain Phillips ,2013.0,7.9,Paul Greengrass
1279935,Date Night ,2010.0,6.3,Shawn Levy
112642,Casper ,1995.0,6.0,Brad Silberling
455944,The Equalizer ,2014.0,7.2,Antoine Fuqua
252076,Maid in Manhattan ,2002.0,5.1,Wayne Wang
112740,Crimson Tide ,1995.0,7.3,Tony Scott
454921,The Pursuit of Happyness ,2006.0,8.0,Gabriele Muccino
408790,Flightplan ,2005.0,6.2,Robert Schwentke
109635,Disclosure ,1994.0,6.0,Barry Levinson
120632,City of Angels ,1998.0,6.7,Brad Silberling
266697,Kill Bill: Vol. 1 ,2003.0,8.1,Quentin Tarantino
131325,Bowfinger ,1999.0,6.4,Frank Oz
118480,Stargate SG-1             ,,8.4,
378194,Kill Bill: Vol. 2 ,2004.0,8.0,Quentin Tarantino
98439,Tango & Cash ,1989.0,6.3,Andrey Konchalovskiy
104070,Death Becomes Her ,1992.0,6.4,Robert Zemeckis
184894,Shanghai Noon ,2000.0,6.6,Tom Dey
116253,Executive Decision ,1996.0,6.4,Stuart Baird
1396218,Mr. Popper's Penguins ,2011.0,6.0,Mark Waters
865556,The Forbidden Kingdom ,2008.0,6.6,Rob Minkoff
1621039,Free Birds ,2013.0,5.9,Jimmy Hayward
103644,Alien 3 ,1992.0,6.4,David Fincher
116250,Evita ,1996.0,6.3,Alan Parker
122690,Ronin ,1998.0,7.3,John Frankenheimer
116409,The Ghost and the Darkness ,1996.0,6.8,Stephen Hopkins
1109624,Paddington ,2014.0,7.2,Paul King
269347,The Hunted ,2003.0,6.0,William Friedkin
128278,Instinct ,1999.0,6.5,Jon Turteltaub
338466,Stuck on You ,2003.0,5.8,Bobby Farrelly
839980,Semi-Pro ,2008.0,5.8,Kent Alterman
1430626,The Pirates! Band of Misfits ,2012.0,6.7,Peter Lord
824747,Changeling ,2008.0,7.8,Clint Eastwood
115857,Chain Reaction ,1996.0,5.6,Andrew Davis
116277,The Fan ,1996.0,5.8,Tony Scott
293508,The Phantom of the Opera ,2004.0,7.4,Joel Schumacher
414055,Elizabeth: The Golden Age ,2007.0,6.9,Shekhar Kapur
402022,Æon Flux ,2005.0,5.5,Karyn Kusama
279111,Gods and Generals ,2003.0,6.3,Ron Maxwell
120390,Turbulence ,1997.0,4.7,Robert Butler
780567,Imagine That ,2009.0,5.6,Karey Kirkpatrick
2281587,Muppets Most Wanted ,2014.0,6.4,James Bobin
167456,Thunderbirds ,2004.0,4.2,Jonathan Frakes
1126591,Burlesque ,2010.0,6.4,Steve Antin
344510,A Very Long Engagement ,2004.0,7.7,Jean-Pierre Jeunet
160184,Eye See You ,2002.0,5.3,Jim Gillespie
187738,Blade II ,2002.0,6.7,Guillermo del Toro
814314,Seven Pounds ,2008.0,7.7,Gabriele Muccino
1308729,Bullet to the Head ,2012.0,5.7,Walter Hill
99674,The Godfather: Part III ,1990.0,7.6,Francis Ford Coppola
368709,Elizabethtown ,2005.0,6.4,Cameron Crowe
463034,"You, Me and Dupree ",2006.0,5.6,Anthony Russo
81573,Superman II ,1980.0,6.8,Richard Lester
299930,Gigli ,2003.0,2.4,Martin Brest
405676,All the King's Men ,2006.0,6.2,Steven Zaillian
162650,Shaft ,2000.0,5.9,John Singleton
118617,Anastasia ,1997.0,7.1,Don Bluth
203009,Moulin Rouge! ,2001.0,7.6,Baz Luhrmann
249478,Domestic Disturbance ,2001.0,5.5,Harold Becker
1355683,Black Mass ,2015.0,7.0,Scott Cooper
418689,Flags of Our Fathers ,2006.0,7.1,Clint Eastwood
1197624,Law Abiding Citizen ,2009.0,7.4,F. Gary Gray
462322,Grindhouse ,2007.0,7.6,Robert Rodriguez
120603,Beloved ,1998.0,5.9,Jonathan Demme
338216,Lucky You ,2007.0,5.9,Curtis Hanson
264464,Catch Me If You Can ,2002.0,8.0,Steven Spielberg
1790885,Zero Dark Thirty ,2012.0,7.4,Kathryn Bigelow
452594,The Break-Up ,2006.0,5.8,Peyton Reed
795421,Mamma Mia! ,2008.0,6.3,Phyllida Lloyd
817230,Valentine's Day ,2010.0,5.7,Garry Marshall
377818,The Dukes of Hazzard ,2005.0,5.1,Jay Chandrasekhar
120863,The Thin Red Line ,1998.0,7.6,Terrence Malick
1488555,The Change-Up ,2011.0,6.4,David Dobkin
125664,Man on the Moon ,1999.0,7.4,Milos Forman
112641,Casino ,1995.0,8.2,Martin Scorsese
1179034,From Paris with Love ,2010.0,6.5,Pierre Morel
245803,Bulletproof Monk ,2003.0,5.5,Paul Hunter
183505,"Me, Myself & Irene ",2000.0,6.5,Bobby Farrelly
414853,Barnyard ,2006.0,5.6,Steve Oedekerk
790604,Deck the Halls ,2006.0,4.9,John Whitesell
